event_id;event_name;event_time_real;event_counter;comment
6014;Nick Gertje Begin;00:01:21.570;1;empty
6015;Nick Gertje End;00:01:24.471;1;empty
6014;Nick Gertje Begin;00:04:13.039;2;empty
6015;Nick Gertje End;00:04:14.807;2;empty
6014;Nick Gertje Begin;00:07:20.134;3;empty
6015;Nick Gertje End;00:07:20.134;3;empty
6014;Nick Gertje Begin;00:07:53.912;4;empty
6015;Nick Gertje End;00:07:58.386;4;empty
6014;Nick Gertje Begin;00:11:44.786;5;empty
6015;Nick Gertje End;00:11:44.786;5;empty
6014;Nick Gertje Begin;00:12:19.012;6;empty
6015;Nick Gertje End;00:12:19.012;6;empty
6014;Nick Gertje Begin;00:14:26.562;7;empty
6015;Nick Gertje End;00:14:27.881;7;empty
6014;Nick Gertje Begin;00:16:44.654;8;empty
6015;Nick Gertje End;00:16:44.654;8;empty
6014;Nick Gertje Begin;00:21:48.184;9;empty
6015;Nick Gertje End;00:21:48.184;9;empty
6014;Nick Gertje Begin;00:22:16.262;10;empty
6015;Nick Gertje End;00:22:18.377;10;empty
6014;Nick Gertje Begin;00:24:22.270;11;empty
6015;Nick Gertje End;00:24:24.267;11;empty
6014;Nick Gertje Begin;00:25:04.332;12;empty
6015;Nick Gertje End;00:25:04.332;12;empty
6014;Nick Gertje Begin;00:26:04.455;13;empty
6015;Nick Gertje End;00:26:04.455;13;empty
6014;Nick Gertje Begin;00:28:01.127;14;empty
6015;Nick Gertje End;00:28:01.127;14;empty
;;;;
;;;;
;;;;
Statistic:;;;;
Type:;Count:;;;
New Event;0;;;
New Event;0;;;
New Event;0;;;
;0;;;
New Event;0;;;
Nick Gertje End;14;;;
Nick Gertje Begin;14;;;
;0;;;
;0;;;
;0;;;
;0;;;
;0;;;
New Event;0;;;
New Event;0;;;
;0;;;
;0;;;
;0;;;
;0;;;
